Accuracy,Precision,Recall,F1-score,Log Loss,Brier Score,AUC-ROC
0.8898305084745762,0.9066478076379066,0.8691525423728813,0.8875043267566631,0.2846715542802368,0.08007858887951376,0.9572617064062052
0.8874576271186441,0.8853674983142279,0.8901694915254237,0.887762001352265,0.2797593756959391,0.08342884834457974,0.9531964378052284
0.8928813559322034,0.8860759493670886,0.9016949152542373,0.8938172043010754,0.25162835112933474,0.07586034815396384,0.9612548118356794
0.895593220338983,0.8913480885311871,0.9010169491525424,0.8961564396493594,0.2519610962844055,0.0741755979813128,0.9628702097098535
