Accuracy,Precision,Recall,F1-score,Log Loss,Brier Score,AUC-ROC
0.9050847457627119,0.9289303661162958,0.8772881355932204,0.9023709902370991,0.2528048365032505,0.07238105999635812,0.9648496409077851
0.8983050847457628,0.8935030140656397,0.9044067796610169,0.898921832884097,0.24435990624307496,0.07224526808290811,0.9648974432634301
0.9064406779661017,0.9064406779661017,0.9064406779661017,0.9064406779661017,0.24025030521959775,0.07013371735568688,0.9682845159436944
0.9101694915254237,0.912125340599455,0.9077966101694915,0.90995582738702,0.21907584494624427,0.06579314454407667,0.970985349037633
