Accuracy,Precision,Recall,F1-score,Log Loss,Brier Score,AUC-ROC
0.8918644067796611,0.9076163610719323,0.8725423728813559,0.8897338403041825,0.2740423475067542,0.0781701734121185,0.9595417408790579
0.8983050847457628,0.8950907868190988,0.9023728813559322,0.8987170830519919,0.2440699103787003,0.07277671603281219,0.9658888825050272
0.9088135593220339,0.9085365853658537,0.9091525423728813,0.9088444595052525,0.22284132961207687,0.06775057677976092,0.9705840850330365
0.9054237288135594,0.9129834254143646,0.8962711864406779,0.9045501197399931,0.2257915569014183,0.06774139420328247,0.9700513645504165
